Id,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,FullBath,HalfBath,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,LotFrontage,ExterQual,KitchenQual,BsmtQual,SaleCondition,MoSold,YrSold,SalePrice
560,SWISU,1Fam,1Story,9,7,1972,1995,1925,1179,1304,0,5,2,0,9,2,492,11343,83,TA,TA,Gd,Normal,5,2009,729012
802,Timber,1Fam,1.5Fin,9,7,1872,1889,1415,899,788,0,3,1,1,7,2,445,14062,70,Ex,Gd,Gd,Normal,4,2010,755000
513,IDOTRR,1Fam,2Story,8,3,1933,1949,1735,912,1044,694,3,2,2,8,1,248,8359,42,TA,Gd,Gd,Normal,2,2007,402861
634,Mitchel,1Fam,2Story,8,8,1902,1906,1499,1151,801,599,5,2,0,9,2,390,15049,88,TA,TA,Gd,Abnorml,8,2009,582556
1303,NridgHt,1Fam,1.5Fin,9,7,1996,2010,1571,584,885,0,3,2,0,7,2,542,8223,79,TA,TA,Fa,Normal,5,2010,737555
791,Timber,1Fam,1Story,7,6,1947,1975,1219,816,744,0,5,3,0,9,0,0,19538,56,TA,Gd,TA,Normal,12,2007,546897
117,Edwards,1Fam,1Story,7,6,1874,1882,1813,1103,1187,0,5,3,1,9,0,0,19715,103,Gd,TA,Ex,Normal,5,2010,469070
741,SawyerW,2fmCon,2Story,7,8,2002,2010,2128,802,1234,851,3,3,1,9,2,375,12296,101,Gd,Gd,Fa,Partial,9,2007,623211
831,Somerst,1Fam,1.5Fin,10,6,1950,1987,1636,940,974,0,3,2,0,6,2,429,7761,98,Gd,Gd,Gd,Normal,4,2007,755000
120,NAmes,1Fam,2Story,7,7,1961,1988,1690,660,1044,676,4,3,0,8,2,378,10387,45,TA,TA,TA,Abnorml,8,2009,474587
657,Crawfor,1Fam,1Story,8,6,1959,1995,764,237,394,0,3,2,0,6,2,563,8321,81,TA,TA,NA,Abnorml,10,2007,279217
636,NWAmes,1Fam,2Story,6,8,1982,2010,1122,592,492,448,3,2,1,7,2,370,7968,75,TA,Gd,TA,Normal,10,2008,429769
370,NridgHt,1Fam,1Story,8,3,1932,1953,1384,1084,912,0,5,2,2,10,0,0,10250,65,TA,Gd,TA,Normal,4,2010,594606
269,Blmngtn,1Fam,1.5Fin,9,5,1957,1993,1290,633,770,0,3,2,1,7,2,446,15125,88,TA,TA,TA,Partial,8,2007,596051
656,Timber,1Fam,1Story,7,5,1964,1980,1458,1023,892,0,3,2,0,8,2,465,4903,80,Ex,TA,Gd,Normal,11,2006,755000
936,Crawfor,1Fam,1Story,7,5,1952,1974,1518,1062,913,0,4,2,1,8,2,378,13999,38,Gd,TA,Gd,Normal,12,2009,714715
823,CollgCr,1Fam,2Story,8,6,1897,1922,792,428,396,316,3,3,0,8,2,449,7241,101,Gd,Gd,Gd,Normal,11,2010,490192
867,Veenker,TwnhsE,2Story,8,8,1928,1931,2076,1732,892,830,3,1,0,6,2,539,5555,47,TA,Gd,NA,Normal,10,2007,453911
47,CollgCr,1Fam,2Story,6,6,1998,2010,1701,1073,1039,680,3,2,0,7,3,701,12868,89,TA,Gd,TA,Normal,12,2007,566109
1288,Blmngtn,1Fam,2Story,9,5,1997,2010,2327,1683,1142,930,3,1,0,6,2,526,12710,74,Gd,TA,NA,Normal,9,2008,541640
992,Sawyer,2fmCon,1Story,7,4,1999,2010,1799,799,1110,0,3,1,0,6,3,693,8282,67,TA,Gd,Gd,Normal,5,2006,580882
877,Sawyer,1Fam,2Story,4,4,1890,1905,1772,883,1014,708,2,2,0,7,2,369,19980,68,Gd,TA,TA,Normal,3,2010,293448
774,Gilbert,TwnhsE,1Story,8,3,1979,1989,1754,1111,941,0,2,2,0,5,2,659,5210,56,TA,TA,Gd,Partial,8,2008,657528
5,Veenker,Duplex,1Story,9,7,1947,1950,2026,1162,1208,0,2,2,1,7,2,578,6964,40,Gd,Gd,Ex,Normal,1,2007,755000
1004,OldTown,1Fam,1Story,1,4,1929,1949,1431,1222,603,0,3,2,0,8,1,160,5291,55,Gd,TA,Gd,Family,11,2006,187902
1269,NPkVill,1Fam,2Story,8,8,1916,1918,1355,985,766,542,3,2,0,8,3,758,6750,102,Po,Gd,TA,Normal,9,2009,354144
264,Mitchel,1Fam,1Story,5,8,1922,1938,1424,468,646,0,4,1,0,6,1,133,12591,58,TA,TA,Gd,Normal,12,2008,411922
1361,MeadowV,Twnhs,1Story,9,6,1934,1936,1695,545,939,0,2,1,1,5,2,445,21752,73,Gd,TA,TA,Normal,6,2009,458450
1335,BrDale,1Fam,1Story,8,4,1924,1940,1349,500,941,0,3,1,0,7,3,581,10079,52,Gd,TA,TA,Normal,10,2006,344888
444,Blmngtn,1Fam,1Story,7,7,1931,1945,2265,1141,1312,0,4,2,1,7,2,336,17389,31,TA,TA,TA,Normal,1,2007,642838
1003,Landmrk,1Fam,2Story,6,5,1932,1962,2122,1712,1326,848,2,1,0,4,2,460,20196,51,Gd,Gd,TA,Normal,3,2009,368326
1078,Blueste,1Fam,1Story,7,8,1884,1894,1083,579,474,0,2,0,1,4,2,388,15923,103,Gd,Gd,TA,Normal,1,2006,366774
838,Blmngtn,1Fam,1Story,8,5,1985,1992,1666,1015,1017,0,2,1,0,5,1,159,38305,78,Gd,TA,Ex,Normal,8,2009,755000
1305,Sawyer,1Fam,2Story,6,8,1956,1958,1119,718,725,447,3,1,0,7,2,428,8301,45,Gd,TA,Gd,Normal,9,2007,509396
305,Sawyer,1Fam,1Story,8,7,1879,1882,1846,1334,1127,0,1,2,1,4,2,383,7321,88,TA,Gd,TA,Normal,8,2010,458345
1212,NWAmes,1Fam,1Story,7,6,2000,2010,1105,897,728,0,3,2,0,7,2,339,6141,76,Gd,Gd,NA,Normal,8,2009,308070
314,BrDale,2fmCon,1Story,7,3,1889,1896,2265,1253,1003,0,4,2,0,8,1,218,10398,65,Gd,Po,Gd,Normal,3,2006,392687
150,Crawfor,1Fam,2Story,6,7,2002,2010,1904,1333,866,761,3,2,0,8,2,451,12720,69,TA,TA,Gd,Normal,8,2008,692621
575,Landmrk,1Fam,2Story,7,5,1915,1930,1070,485,577,428,2,1,0,5,1,232,5152,20,Fa,Gd,TA,Normal,9,2009,216136
51,BrDale,1Fam,1Story,8,7,1988,2009,936,652,527,0,3,3,0,9,2,513,22089,75,TA,TA,Gd,Normal,11,2007,411411
1141,BrkSide,1Fam,1Story,9,5,1988,2010,1723,1024,1182,0,3,2,0,8,1,264,7316,75,TA,Gd,Gd,Partial,12,2007,584786
727,Timber,TwnhsE,1Story,7,7,1962,1981,1706,526,696,0,4,2,0,9,2,425,7189,20,TA,Gd,TA,Normal,8,2009,626276
834,Veenker,1Fam,2Story,8,3,1913,1913,1390,839,955,556,4,2,0,9,2,424,32726,72,Ex,TA,Gd,Normal,6,2007,755000
1116,NPkVill,1Fam,SLvl,7,6,1962,1987,1523,604,931,0,3,1,1,7,0,0,11204,82,TA,Gd,TA,Normal,4,2009,374295
471,NoRidge,1Fam,1Story,10,6,2008,2010,800,400,553,0,2,1,0,4,2,399,7086,66,Gd,Gd,Ex,Partial,3,2007,755000
972,IDOTRR,TwnhsE,2Story,10,3,1941,1961,1698,607,806,679,3,1,0,6,3,536,6426,39,Gd,TA,Gd,Normal,8,2010,506005
654,OldTown,TwnhsE,SLvl,8,5,1948,1971,1020,506,557,0,4,2,1,9,2,474,6081,69,Gd,Gd,Gd,Abnorml,5,2006,431966
400,OldTown,1Fam,2Story,6,8,1948,1985,879,737,394,351,3,2,0,7,2,407,19123,52,Gd,TA,Po,Normal,6,2007,250736
512,Gilbert,TwnhsE,SLvl,4,6,1958,1972,1750,1167,1114,0,3,2,0,7,2,381,12570,53,Gd,TA,NA,Normal,6,2008,263740
321,NAmes,1Fam,1Story,6,5,1940,1952,1633,1314,859,0,4,2,0,7,2,357,4274,43,Gd,Gd,TA,Partial,3,2008,415321
20,Crawfor,1Fam,1Story,5,6,1936,1950,1362,1219,555,0,4,3,0,8,2,487,13346,126,TA,Gd,Gd,Normal,12,2006,483368
685,IDOTRR,1Fam,1Story,8,3,1980,1982,1370,980,854,0,4,2,1,7,2,484,19112,81,Gd,TA,TA,Normal,2,2009,449463
36,BrkSide,1Fam,2Story,7,5,1932,1959,1756,997,1056,702,3,2,1,7,2,392,9009,87,Gd,TA,Ex,Normal,5,2007,541381
903,Veenker,1Fam,1.5Fin,6,6,1964,2003,964,656,551,0,4,2,0,7,2,553,8185,35,TA,TA,Ex,Partial,11,2006,522401
828,Blmngtn,1Fam,1Story,7,7,1912,1918,1719,915,813,0,2,2,0,7,1,242,3769,85,Gd,Fa,TA,Normal,7,2006,494512
1310,BrkSide,1Fam,1Story,8,6,1940,1953,1849,755,1012,0,3,1,0,7,2,297,19005,100,Gd,TA,Gd,Normal,6,2008,511929
408,NoRidge,1Fam,2Story,9,7,1876,1904,1876,801,1282,750,3,1,1,7,2,467,26736,95,TA,TA,Ex,Partial,4,2009,755000
921,Landmrk,TwnhsE,2Story,8,5,1994,2001,1834,1104,910,733,3,2,0,8,3,704,9030,64,Gd,Gd,TA,Normal,5,2009,593857
538,ClearCr,1Fam,2Story,7,7,1962,1985,1575,651,698,630,2,2,1,7,1,204,11324,57,Gd,TA,Gd,Normal,11,2007,654177
759,MeadowV,TwnhsE,1.5Fin,8,8,2009,2010,1499,692,832,0,2,1,1,4,2,229,16703,108,TA,TA,TA,Normal,1,2007,442793
1063,OldTown,1Fam,1Story,5,3,1971,1987,2230,1710,986,0,3,2,0,7,2,496,23695,46,TA,TA,Gd,Normal,7,2008,470093
246,IDOTRR,1Fam,1Story,8,6,1918,1947,1670,1320,964,0,3,2,1,8,1,241,9855,81,TA,Gd,Gd,Normal,8,2007,416565
1128,Gilbert,1Fam,2Story,7,6,1911,1943,1479,550,684,591,3,2,1,7,2,559,8326,51,TA,Ex,Gd,Normal,7,2007,543614
785,Veenker,TwnhsE,SFoyer,6,7,1886,1889,1764,1565,850,0,3,2,0,6,2,359,4823,68,TA,Gd,TA,Normal,2,2010,521616
490,MeadowV,1Fam,1Story,9,3,1937,1946,1220,932,820,0,3,1,0,5,2,446,8507,54,TA,Gd,Gd,Normal,4,2010,400478
155,BrDale,1Fam,2Story,8,4,1971,1992,2090,1524,1176,836,2,2,0,5,2,412,15924,21,Gd,TA,Gd,Normal,12,2006,534063
962,NPkVill,1Fam,2Story,10,5,1927,1964,946,843,606,378,2,2,0,5,1,179,5613,95,Gd,Gd,Gd,Normal,2,2009,487949
854,MeadowV,1Fam,2Story,7,7,1959,1996,2007,1165,1196,802,2,2,0,6,2,316,5406,86,TA,Gd,Gd,Normal,5,2008,479291
626,Blmngtn,1Fam,1Story,5,3,1985,1986,1626,1409,722,0,3,2,1,6,1,227,9965,30,TA,Ex,Fa,Normal,5,2008,352252
686,NAmes,TwnhsE,1Story,3,9,1991,2010,1569,658,1087,0,3,2,0,6,2,504,23102,76,TA,TA,Gd,Normal,3,2006,410576
570,Blmngtn,1Fam,1Story,9,8,1965,1995,2103,757,1178,0,4,1,0,6,2,401,18591,56,Gd,TA,Fa,Normal,3,2009,692730
1400,Sawyer,1Fam,2Story,6,6,1946,1947,400,199,200,160,2,2,0,7,2,478,7300,40,Ex,TA,NA,Normal,10,2009,190516
18,Mitchel,1Fam,2Story,4,1,1951,1988,1373,1140,704,549,3,2,1,8,3,535,5845,50,Gd,TA,Gd,Normal,10,2006,386520
128,Landmrk,1Fam,1Story,3,4,1938,1952,2266,1094,1266,0,3,2,0,6,2,360,6501,51,Ex,Gd,TA,Normal,12,2009,322435
928,NAmes,1Fam,2Story,7,5,1941,1971,1681,590,890,672,3,2,1,8,2,442,16551,75,TA,TA,TA,Normal,8,2006,447947
981,CollgCr,1Fam,1Story,8,6,1906,1922,1219,435,533,0,3,2,1,7,2,395,9273,40,Gd,Gd,Gd,Normal,4,2009,541575
1432,Mitchel,1Fam,2Story,10,8,1931,1950,1680,1334,841,672,3,2,0,8,2,433,15347,76,Gd,TA,NA,Abnorml,1,2007,440696
191,StoneBr,1Fam,2Story,7,6,1945,1964,1607,989,755,642,3,2,1,8,2,459,15303,41,TA,Gd,NA,Normal,3,2010,429675
1140,NPkVill,1Fam,SLvl,8,3,1919,1945,1727,1140,967,0,4,2,0,9,1,265,13852,53,Gd,TA,Ex,Abnorml,6,2007,605544
993,Crawfor,1Fam,1Story,7,6,1878,1891,2060,1463,833,0,2,2,1,5,2,498,13191,103,TA,Gd,TA,Normal,10,2007,468608
1426,BrDale,Twnhs,1Story,5,4,2000,2010,1575,712,788,0,4,1,0,8,3,928,10000,70,Gd,Gd,Ex,Normal,6,2007,409657
1219,Blueste,1Fam,2Story,8,8,1879,1895,1625,1030,1010,650,3,1,0,5,2,518,12246,65,Gd,Gd,Gd,Normal,10,2008,576783
607,Somerst,1Fam,SLvl,8,8,1978,2000,2595,2320,1117,0,3,2,0,7,2,538,8755,109,Gd,TA,TA,Partial,9,2007,755000
181,CollgCr,1Fam,1Story,8,6,1973,2007,1521,1222,636,0,3,1,1,6,2,419,3620,63,TA,TA,TA,Normal,4,2009,622749
302,Mitchel,TwnhsE,1Story,6,6,1898,1903,1342,1082,565,0,2,2,0,7,0,0,5749,82,Ex,Gd,Gd,Partial,8,2009,462609
497,NPkVill,1Fam,1Story,8,5,1889,1906,1226,875,816,0,3,3,0,9,3,577,5346,89,Gd,Gd,Gd,Normal,1,2008,513480
1259,NridgHt,TwnhsE,1Story,2,5,1924,1947,1883,895,760,0,3,1,2,5,2,516,5236,42,TA,Gd,Gd,Partial,9,2007,414275
1223,NWAmes,1Fam,1Story,5,6,1897,1933,1547,977,983,0,3,1,0,6,2,450,5783,58,TA,Gd,Gd,Normal,2,2007,399413
1205,SawyerW,1Fam,2Story,7,8,1885,1922,2107,780,1294,842,3,2,0,7,1,227,6976,20,Gd,Gd,TA,Normal,6,2008,506368
518,BrkSide,1Fam,2Story,7,6,1919,1941,891,307,506,356,3,1,1,7,3,705,24419,61,TA,TA,Gd,Abnorml,10,2006,328460
1070,Crawfor,Duplex,1.5Fin,5,6,2006,2010,1169,365,595,0,2,1,1,4,1,256,9961,68,Gd,Gd,TA,Normal,4,2009,448347
477,NridgHt,1Fam,1.5Fin,6,7,1961,1998,1999,1553,1344,0,3,2,0,8,1,199,16392,57,TA,Gd,TA,Normal,11,2006,750052
158,OldTown,1Fam,1Story,8,7,2003,2010,1470,705,871,0,2,1,0,6,2,436,8808,64,TA,Gd,Gd,Normal,9,2008,574409
17,Crawfor,1Fam,2Story,7,5,1989,1991,1159,367,758,463,4,3,0,10,2,449,9455,73,Gd,Gd,Gd,Normal,1,2010,680395
1073,NridgHt,1Fam,2Story,6,5,1985,2010,1082,801,690,432,3,2,1,6,3,670,8462,48,TA,Gd,TA,Normal,9,2006,535538
